,YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER,PLANE_TYPE,MANUFACTURER-MODEL
6328,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26658          ,N932UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,5/26/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6329,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26659          ,N933UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,5/27/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6330,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26660          ,N560UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,7/13/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6331,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26661          ,N561UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,8/20/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6332,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26662          ,N934UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,6/26/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6333,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26663          ,N935UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,6/26/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6334,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26664          ,N562UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,10/1/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6335,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26665          ,N563UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,10/3/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6336,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26666          ,N564UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,10/14/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6337,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26667          ,N936UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,7/15/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6338,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26668          ,N937UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,7/20/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6339,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26669          ,N565UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,10/21/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6340,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26670          ,N566UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,10/29/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6341,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26671          ,N938UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,7/30/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6342,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26673          ,N567UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,11/6/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6343,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26674          ,N568UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,11/12/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6344,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26676          ,N941UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,10/6/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6345,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26677          ,N569UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,11/16/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6346,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26678          ,N570UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,11/24/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6347,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26679          ,N942UA         ,O,N,104.0,boeing,,B737-5              ,26040.0,10/28/1992 12:00:00 AM,19977.0,UA,large,boeing B737-5              
6348,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26681          ,N571UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,12/2/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6349,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26682          ,N572UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,12/14/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6350,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26685          ,N573UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,12/22/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6351,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26686          ,N574UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,12/23/1992 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6352,2009,UA ,United Air Lines Inc.,1992.0,United Air Lines Inc.,26876          ,N187UA         ,O,Y,347.0,boeing,,B-747-4             ,128530.0,9/28/1992 12:00:00 AM,19977.0,UA,large,boeing B-747-4             
6353,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,25394          ,N656UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,1/20/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6354,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26689          ,N575UA         ,A,Y,182.0,boeing,,B-757-2             ,48990.0,2/2/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6355,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26690          ,N576UA         ,A,Y,182.0,boeing,,B-757-2             ,48990.0,2/17/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6356,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26693          ,N577UA         ,A,Y,182.0,boeing,,B-757-2             ,48990.0,3/1/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6357,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26694          ,N578UA         ,A,Y,182.0,boeing,,B-757-2             ,48990.0,3/12/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6358,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26697          ,N579UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,4/9/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6359,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26698          ,N580UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,4/21/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6360,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26701          ,N581UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,5/3/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6361,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26702          ,N582UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,5/19/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6362,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26705          ,N583UA         ,B,Y,182.0,boeing,,B-757-2             ,48990.0,9/1/1994 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6363,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26706          ,N584UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,6/14/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6364,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26709          ,N585UA         ,A,Y,182.0,boeing,,B-757-2             ,48990.0,7/13/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6365,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26710          ,N586UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,7/29/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6366,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26713          ,N587UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,8/11/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6367,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,26717          ,N588UA         ,O,Y,182.0,boeing,,B-757-2             ,48990.0,8/16/1993 12:00:00 AM,19977.0,UA,large,boeing B-757-2             
6368,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27112          ,N657UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,3/1/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6369,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27113          ,N658UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,3/4/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6370,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27114          ,N659UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,4/1/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6371,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27115          ,N660UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,5/17/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6372,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27158          ,N661UA         ,B,Y,244.0,boeing,,B-767-3             ,75445.0,7/28/1993 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6373,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27159          ,N662UA         ,O,Y,219.0,boeing,,B-767-3             ,75445.0,5/14/1997 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6374,2009,UA ,United Air Lines Inc.,1993.0,United Air Lines Inc.,27160          ,N663UA         ,O,Y,219.0,boeing,,B-767-3             ,75445.0,6/13/1997 12:00:00 AM,19977.0,UA,large,boeing B-767-3             
6375,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,26473          ,N105UA         ,B,Y,363.0,boeing,,B-747-4             ,128530.0,6/17/1994 12:00:00 AM,19977.0,UA,large,boeing B-747-4             
6376,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,462            ,N409UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,3/21/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6377,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,463            ,N410UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,4/1/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6378,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,464            ,N411UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,4/13/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6379,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,465            ,N412UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,6/1/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6380,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,470            ,N413UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,6/20/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6381,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,472            ,N414UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,7/12/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6382,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,475            ,N415UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,12/5/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6383,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,479            ,N416UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,9/2/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6384,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,483            ,N417UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,9/6/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6385,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,485            ,N418UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,9/12/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6386,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,487            ,N419UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,10/3/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6387,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,489            ,N420UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,11/7/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6388,2009,UA ,United Air Lines Inc.,1994.0,United Air Lines Inc.,500            ,N421UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,12/9/1994 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6389,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,26916          ,N777UA         ,B,Y,288.0,boeing,,B-777-2             ,105380.0,5/15/1995 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6390,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,26919          ,N768UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,6/26/1995 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6391,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,26921          ,N769UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,6/28/1995 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6392,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,26930          ,N772UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,9/29/1995 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6393,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,26932          ,N771UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,11/27/1995 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6394,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,503            ,N422UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,1/19/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6395,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,504            ,N423UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,2/1/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6396,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,506            ,N424UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,2/6/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6397,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,508            ,N425UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,3/8/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6398,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,510            ,N426UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,3/13/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6399,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,512            ,N427UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,4/4/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6400,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,523            ,N428UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,5/3/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6401,2009,UA ,United Air Lines Inc.,1995.0,United Air Lines Inc.,539            ,N429UA         ,B,Y,138.0,airbus,,A320-1/2            ,35930.0,6/23/1995 12:00:00 AM,19977.0,UA,large,airbus A320-1/2            
6402,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26890          ,N193UA         ,O,N,347.0,boeing,,B-747-4             ,128530.0,8/15/1996 12:00:00 AM,19977.0,UA,large,boeing B-747-4             
6403,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26892          ,N194UA         ,O,N,347.0,boeing,,B-747-4             ,128530.0,9/19/1996 12:00:00 AM,19977.0,UA,large,boeing B-747-4             
6404,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26929          ,N773UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,1/31/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6405,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26936          ,N774UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,3/29/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6406,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26937          ,N776UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,4/11/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6407,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26940          ,N778UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,7/18/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6408,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26941          ,N779UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,7/26/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6409,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26944          ,N780UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,8/6/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6410,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26945          ,N781UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,9/12/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
6411,2009,UA ,United Air Lines Inc.,1996.0,United Air Lines Inc.,26947          ,N775UA         ,O,Y,288.0,boeing,,B-777-2             ,105380.0,1/23/1996 12:00:00 AM,19977.0,UA,large,boeing B-777-2             
